UTC,Open,High,Low,Close,Volume
2022-10-22,1626.828,1657.798,1617.067,1657.298,0.0
2022-10-23,1657.608,1670.748,1656.458,1661.148,8.28538
2022-10-24,1661.077,1663.248,1643.747,1651.588,95.400305
2022-10-25,1651.597,1662.187,1638.098,1652.598,77.03786
2022-10-26,1652.637,1674.678,1649.558,1667.358,73.43685
2022-10-27,1667.287,1670.648,1654.668,1661.7279999999998,78.29651
2022-10-28,1661.758,1666.858,1637.898,1644.4979999999998,67.75435
2022-10-29,1661.758,1666.858,1637.898,1644.4979999999998,0.0
2022-10-30,1643.398,1645.258,1641.2969999999998,1643.3680000000002,1.92695
2022-10-31,1643.388,1645.4879999999998,1631.578,1632.2479999999998,53.29149
2022-11-01,1632.257,1656.8780000000002,1630.477,1646.688,68.6662
2022-11-02,1646.878,1669.257,1631.708,1633.5780000000002,73.746505
2022-11-03,1633.537,1640.858,1616.477,1629.588,76.079042
2022-11-04,1629.647,1681.718,1629.198,1681.148,85.96228
2022-11-05,1629.647,1681.718,1629.198,1681.148,0.0
2022-11-06,1674.327,1680.137,1672.107,1672.527,2.37594
2022-11-07,1672.698,1681.758,1666.707,1673.918,63.20105
2022-11-08,1673.867,1716.7379999999998,1664.557,1711.367,67.44135
2022-11-09,1711.348,1722.168,1702.048,1706.348,77.37595999999999
2022-11-10,1706.358,1756.998,1703.838,1752.078,82.7427
